dipeptide,count_lnc,count_proteome,log2_fold_change_lnc_over_proteome,fisher_p_two_sided,q_value_fdr_bh,category,peptide_fasta,peptide_set
PE,419,52331,-0.25421238109847716,0.0002573235684115608,0.0004306670601030307,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
PF,215,22251,0.018581696535913402,0.8359766178139119,0.8640585197043016,ns,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
PG,949,63085,0.6546559762580736,9.989439137098025e-39,2.219875363799561e-37,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
PH,166,16456,0.08166106442442575,0.47017162446695693,0.5110561135510402,ns,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
PI,122,21291,-0.732699422583071,1.1002083262185915e-09,2.9144591423009044e-09,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
PK,204,31988,-0.5806560798685344,1.078511876280948e-09,2.8760316700825276e-09,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
PL,843,61229,0.526957586780489,1.4004802366698937e-23,1.037392767903625e-22,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
PM,71,11010,-0.5580684175348237,0.0005721844004982135,0.0009303811390214854,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
PN,148,20195,-0.3787745133253228,0.0009590904407389693,0.0015103786468330224,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
PP,815,71659,0.2513233200363825,1.096165731500064e-06,2.2767993108963504e-06,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
PQ,395,33133,0.3201835069947252,1.9490993563029086e-05,3.5118907320773125e-05,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
PR,907,39858,1.2518066453979189,7.405828580074178e-115,1.4811657160148356e-112,enriched,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
PS,931,65883,0.5644349905892708,3.2037703995141044e-29,4.0047129993926307e-28,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
PT,385,35831,0.17029884071419119,0.02230162593124359,0.02905749307002422,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
PV,412,43153,-0.00028703539323761575,0.9802114192233737,0.9871866817982867,ns,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
PW,190,8218,1.2776404086030304,3.5368399220031246e-26,3.1438577084472217e-25,enriched,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
PY,108,19020,-0.7450637084052549,6.105611108690193e-09,1.536002794639042e-08,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
QA,340,40391,-0.18160050511863973,0.020931270546058697,0.027361137968704177,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
QC,80,11287,-0.4228688790041216,0.0065541626079588,0.009231214940787042,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
QD,179,26572,-0.5011537017669364,1.0689215256110666e-06,2.2385791112273646e-06,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
QE,286,45491,-0.6022654463312831,4.723459923854734e-14,1.8167153553287436e-13,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
QF,102,15348,-0.5176773386424705,0.0001489522472505623,0.0002555765631515582,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
QG,347,33049,0.13718095257655297,0.0790654604984864,0.09821796335215702,ns,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
QH,139,15043,-0.04407871909368376,0.7371340049515877,0.7698527466857312,ns,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
QI,153,22051,-0.45784171900698034,4.1164638956212824e-05,7.190329948683463e-05,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
QK,212,33499,-0.591880301035453,2.096686680426747e-10,5.864857847347545e-10,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
QL,372,54046,-0.472164347487617,3.488198357803238e-11,1.0570298053949206e-10,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
QM,99,11475,-0.14099216366754008,0.33652011949405847,0.3803414598575367,ns,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
QN,126,20924,-0.6612593440822612,3.085862730978048e-08,7.391287978390533e-08,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
QP,406,33041,0.36377258973558546,1.098555667507489e-06,2.2767993108963504e-06,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
QQ,200,34700,-0.7265577937244335,1.1474908600346127e-14,4.589963440138451e-14,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
QR,437,34404,0.41148216008056804,1.250025343291258e-08,3.0488423007103854e-08,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
QS,387,35248,0.2014308658221338,0.0071867430079947565,0.01005138882237029,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
QT,260,25837,0.07661330921518031,0.3872043390453216,0.4278500983926205,ns,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
QV,214,31725,-0.4998688333107609,9.588545456104026e-08,2.2042633232423048e-07,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
QW,87,6195,0.5628587193622032,0.0006671893665516248,0.0010675029864825995,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
QY,41,12644,-1.5425303278717084,1.1001774016514246e-16,5.432974822969998e-16,depleted,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
RA,731,45361,0.7541859370652066,1.1986529653635122e-38,2.5234799270810783e-37,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
RC,242,14384,0.8182660932692306,8.315027345897304e-16,3.867454579487118e-15,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
RD,298,31018,0.009398429981262654,0.9068726804864702,0.9301258261399694,ns,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
RE,512,45460,0.2377348731703832,0.00026405977619586916,0.0004400996269931153,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
RF,263,21137,0.38279462758935084,3.9973189708793174e-05,7.043733869390868e-05,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
RG,915,41884,1.1929398550682577,8.564981087892531e-107,1.1419974783856707e-104,enriched,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
RH,240,18353,0.45477810408726954,3.5515845986600786e-06,6.9974941881419585e-06,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
RI,391,27589,0.5696894166768051,2.4456636695188975e-13,8.734513105424634e-13,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
RK,451,41593,0.18316431841488262,0.008002587350381648,0.011153431847221808,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
RL,954,61888,0.6898702624181529,1.2179269333436816e-42,3.747467487211328e-41,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
RM,176,12001,0.6212498724147859,1.064753212040122e-07,2.433721627520279e-07,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
RN,256,23924,0.16526647216478405,0.07230644269529457,0.09010148622466613,ns,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
RP,796,37542,1.1499460579558762,2.4817505097972313e-87,1.9854004078377852e-85,enriched,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
RQ,326,29624,0.20508860761180098,0.011982949922202182,0.01630333322748596,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
RR,1133,50427,1.2332982024885217,1.1262589942603703e-139,4.505035977041481e-137,enriched,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
RS,857,48069,0.8998112944391214,2.8252944549363858e-61,1.4126472274681929e-59,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
RT,508,31393,0.7605783133057858,1.1294900619275434e-27,1.188936907292151e-26,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
RV,439,35601,0.36872155810733287,2.8680628650096365e-07,6.338260475159418e-07,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
RW,177,8026,1.2097725102063699,2.0400173953151907e-22,1.4315911546071512e-21,enriched,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
RY,134,16526,-0.23237862832271622,0.059652212593513665,0.0752709307173674,ns,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
SA,898,61299,0.6164396177255268,5.1783694653324876e-33,7.966722254357672e-32,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
SC,340,22304,0.6751164110217422,1.4883837918446211e-15,6.6893653566050386e-15,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
SD,243,42910,-0.7526125190275568,8.946199987461958e-19,5.186202891282295e-18,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
SE,451,58446,-0.30759422517747637,3.568722035952399e-06,6.9974941881419585e-06,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
SF,422,35607,0.31156661401478764,1.8287797771463212e-05,3.310008646418681e-05,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
SG,732,65039,0.23630901335573054,1.384466835348158e-05,2.575752251810526e-05,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
SH,392,25479,0.6881521073921916,2.6258990843345353e-18,1.4793797658222734e-17,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
SI,284,36373,-0.28966268132125433,0.0005917381270854393,0.0009582803677496992,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
SK,305,45395,-0.5065804916155355,1.1032724632010982e-10,3.1748847861902105e-10,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
SL,1098,94468,0.2824260341914641,2.422525344334434e-10,6.72923706759565e-10,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
SM,190,16154,0.3026513198255421,0.005214437344447271,0.007502787545967295,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
SN,222,30478,-0.38919014587130835,3.087159446700725e-05,5.4639990207092486e-05,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
SP,989,68235,0.6009736208050661,1.2398335117879333e-34,2.2542427487053335e-33,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
SQ,398,44525,-0.09525566761304202,0.20391704205724281,0.23506287268846435,ns,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
SR,969,51796,0.969182703470384,9.460327259688142e-79,5.405901291250367e-77,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
SS,1241,107969,0.26625685479544964,1.9366776898667982e-10,5.494121106005101e-10,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
ST,486,52703,-0.05066254797358306,0.4723141815361219,0.5119936927220834,ns,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
SV,563,54923,0.10178846660467976,0.09043306158537055,0.11007447675856949,ns,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
SW,247,12567,1.042527256521087,5.737662759445088e-24,4.500127654466735e-23,enriched,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
SY,113,24278,-1.0321905723557077,8.945996780428201e-18,4.771198282895041e-17,depleted,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
TA,493,42988,0.2638957338785656,7.804744141022695e-05,0.00013514708469303369,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
TC,210,15428,0.5130188475944577,1.2287698131219692e-06,2.520553462814296e-06,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
TD,189,27153,-0.4541439000704582,6.442685608469876e-06,1.2213622006577964e-05,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
TE,259,39739,-0.5500427618542251,7.716065368284786e-11,2.269430990671996e-10,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
TF,164,24454,-0.5072159631175408,2.3316247546770136e-06,4.640049263038833e-06,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
TG,427,42891,0.06002906962569164,0.38390256487399693,0.4253768031844842,ns,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
TH,142,15829,-0.08685734673181883,0.4867355130312745,0.5262005546284049,ns,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
TI,205,27053,-0.33188043804542294,0.0007093534013659737,0.0011304436675154959,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
TK,176,29552,-0.6788155767994459,1.9592646566866857e-11,6.07523924554011e-11,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
TL,558,60972,-0.061804999649919555,0.33660219197391994,0.3803414598575367,ns,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
TM,82,11463,-0.4097851456600497,0.008046339066707054,0.01117547092598202,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
TN,143,19339,-0.36570333885233547,0.0018364531616211312,0.0028037452849177576,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
TP,421,42588,0.049865133584652575,0.46905240002710524,0.5110561135510402,ns,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
TQ,226,26224,-0.14660779580486896,0.1347579613624612,0.159506144114559,ns,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
TR,395,27945,0.5658581271746261,2.740578000894827e-13,9.701161065114433e-13,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
TS,590,54387,0.18345836821874753,0.00229224622906048,0.00343407674765615,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
TT,252,37680,-0.512738300639603,2.9283104463578124e-09,7.60600115937094e-09,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
TV,338,43354,-0.2922294922430964,0.00014951228944366156,0.0002555765631515582,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
TW,131,7959,0.7891095083922033,1.0284700585664301e-08,2.5711751464160756e-08,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
TY,66,16038,-1.2053165540238142,4.754704016053243e-15,1.9811266733555176e-14,depleted,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
VA,443,48670,-0.06931707084599972,0.33797745510030364,0.380819667718652,ns,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
VC,222,16769,0.4727620823435588,3.975265436877532e-06,7.718962013354431e-06,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
VD,136,32659,-1.193805332648878,9.272681043814362e-29,1.123961338644165e-27,depleted,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
VE,246,42738,-0.7291522074213564,8.78656457367586e-18,4.749494364149114e-17,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
VF,269,27366,0.04267075829082662,0.6184896904173486,0.6579677557631368,ns,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
VG,410,38329,0.16372346374738805,0.02366929988068729,0.030739350494399076,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
VH,120,17915,-0.5073787411719504,5.1348271631327495e-05,8.930134196752608e-05,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
VI,195,32574,-0.6717780065224063,2.711588145878506e-12,9.114582002952962e-12,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
VK,192,36919,-0.8747281485582047,1.7383910265451932e-20,1.0697790932585803e-19,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
VL,620,71104,-0.13171323605022445,0.024734740956173996,0.03201908214391456,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
VM,102,13508,-0.3334471548812066,0.016635020782406584,0.021888185240008663,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
VN,133,24764,-0.8266373307021242,3.6590218121754935e-13,1.283867302517717e-12,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
VP,407,41484,0.039024081804529015,0.5778501739746416,0.6196784707502859,ns,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
VQ,233,30670,-0.3286327157614328,0.0003652054549523464,0.000603645380086523,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
VR,351,33669,0.12687881269622783,0.10356437877165207,0.12440165618216466,ns,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
VS,516,55243,-0.03223995623844301,0.6450459272255824,0.6843988617778063,ns,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
VT,377,43111,-0.1267996950005775,0.09137522230683859,0.1107578452204104,ns,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
VV,261,44642,-0.7068104541636532,1.2329198604093262e-17,6.48905189689119e-17,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
VW,158,8079,1.0369413410826744,9.835464412378131e-16,4.47066564199006e-15,enriched,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
VY,63,18293,-1.461706207457604,6.349448051024004e-22,4.378929690361382e-21,depleted,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
WA,155,9437,0.7852343562802808,6.967853911916485e-10,1.8705648085681838e-09,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
WC,83,2786,1.648118464532791,3.266824988885747e-18,1.8149027716031928e-17,enriched,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
WD,84,7409,0.2543715703538351,0.12009038874425966,0.14339150894836974,ns,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
WE,137,9406,0.6124981135823807,3.7914889836295195e-06,7.39802728513077e-06,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
WF,50,5129,0.04226160279892359,0.829533214750466,0.859619911658514,ns,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
WG,152,8512,0.905950864800297,3.5073564642763466e-12,1.1594566824054038e-11,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
WH,49,3433,0.592544981939611,0.00824317803130687,0.011409242949905703,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
WI,104,6300,0.794761133880061,2.8131990488036026e-07,6.251553441785783e-07,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
WK,139,9324,0.6459632703124996,9.222919743201629e-07,1.9519406863918793e-06,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
WL,292,14004,1.1273425689929295,4.846762119158851e-32,7.18038832467978e-31,enriched,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
WM,85,3307,1.4349796838567028,4.48903859145414e-15,1.9102291878528256e-14,enriched,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
WN,80,6058,0.47482455682721836,0.00547260586024163,0.007818008371773757,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
WP,164,6225,1.4666223875630606,1.3996088605710121e-28,1.6465986594953084e-27,enriched,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
WQ,95,6178,0.6930405265831798,1.5096387642150081e-05,2.7699793838807488e-05,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
WR,228,8507,1.490183434342543,4.259519068448624e-40,1.0648797671121561e-38,enriched,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
WS,213,10066,1.1494703272559033,1.4814643942619079e-24,1.2345536618849232e-23,enriched,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
WT,104,7618,0.520720482879773,0.0005075558391337733,0.0008320587526783169,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
WV,105,8298,0.4111169293044171,0.005623270425840781,0.00800465541044951,sig_small,C:\Users\stavz\Desktop\masters\UNDEFINED\paper-github\data\smprot_tcga_filtered_peptides.faa,tcga_matrix
